claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_0049,package_number,executive_summary.md,,40,docs/rp4/prospective_confirmation_v1_receipt.json,18d3fff1995532a4ff44cf4ae90d1917631798353aa314a24dd14f30d7bd4a66,"[""second_look_sessions""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0040,40,duplicate_spanish_summary
package_number_0050,package_number,executive_summary.md,,"14,99",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 6, ""power_percent""]",.2f|es,Historical Spanish summary rendering; English text retained without duplication.,analytic_planning_approximation,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0041,14.99,duplicate_spanish_summary
package_number_0051,package_number,executive_summary.md,,"21,62",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 7, ""power_percent""]",.2f|es,Historical Spanish summary rendering; English text retained without duplication.,analytic_planning_approximation,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0042,21.62,duplicate_spanish_summary
package_number_0052,package_number,executive_summary.md,,"23,18",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 8, ""power_percent""]",.2f|es,Historical Spanish summary rendering; English text retained without duplication.,analytic_planning_approximation,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0043,23.18,duplicate_spanish_summary
package_number_0053,package_number,executive_summary.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 6, ""n""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0044,20,duplicate_spanish_summary
package_number_0054,package_number,executive_summary.md,,40,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 7, ""n""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0045,40,duplicate_spanish_summary
package_number_0055,package_number,executive_summary.md,,45,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 8, ""n""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0046,45,duplicate_spanish_summary
package_number_0056,package_number,executive_summary.md,,45,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 8, ""n""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0047,45,duplicate_spanish_summary
package_number_0057,package_number,executive_summary.md,,335,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""additional_reading"", ""sessions""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0048,335,duplicate_spanish_summary
package_number_0058,package_number,executive_summary.md,,"80,05",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 11, ""power_percent""]",.2f|es,Historical Spanish summary rendering; English text retained without duplication.,analytic_planning_approximation,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0049,80.05,duplicate_spanish_summary
package_number_0059,package_number,executive_summary.md,,"54,98",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 5, ""power_percent""]",.2f|es,Historical Spanish summary rendering; English text retained without duplication.,analytic_planning_approximation,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0050,54.98,duplicate_spanish_summary
package_number_0060,package_number,executive_summary.md,,80,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 11, ""power_percent_rounded_integer""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0051,80,duplicate_spanish_summary
package_number_0061,package_number,executive_summary.md,,3,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""schema""]",text_number:0,Historical Spanish summary rendering; English text retained without duplication.,document_identity,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0052,3,duplicate_spanish_summary
package_number_0062,package_number,executive_summary.md,,12,artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""block""]",literal,Historical Spanish summary rendering; English text retained without duplication.,registered_design_metadata,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0053,12,duplicate_spanish_summary
package_number_0063,package_number,executive_summary.md,,2026-08-24,docs/methodology_decisions.md,0d49c411d273e5bbc8bd7b89a88f32d6bab6a855c4453988009faad282ce2daf,[],text_number:859,Historical Spanish summary rendering; English text retained without duplication.,documented_protocol_metadata,"{""docs/rp3/PREREGISTRATION.md"": ""66906a88b0d8ff76d9bbc6556e0aa64e32de494254d2ebdccc49140fce7f77e7""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0054,2026-08-24,duplicate_spanish_summary
package_number_0064,package_number,executive_summary.md,,662,docs/rp3/PREREGISTRATION.md,66906a88b0d8ff76d9bbc6556e0aa64e32de494254d2ebdccc49140fce7f77e7,[],text_number:2,Historical Spanish summary rendering; English text retained without duplication.,documented_protocol_metadata,"{""docs/rp3/EXECUTION_GUIDE.md"": ""1d107f20ff620a94739bcf9bab5902b8b5a347e674c774ced28c9adfeef13c49""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0055,662,duplicate_spanish_summary
package_number_0065,package_number,executive_summary.md,,2029-01-30,docs/rp3/PREREGISTRATION.md,66906a88b0d8ff76d9bbc6556e0aa64e32de494254d2ebdccc49140fce7f77e7,[],text_number:3,Historical Spanish summary rendering; English text retained without duplication.,documented_protocol_metadata,"{""docs/rp3/EXECUTION_GUIDE.md"": ""1d107f20ff620a94739bcf9bab5902b8b5a347e674c774ced28c9adfeef13c49""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0056,2029-01-30,duplicate_spanish_summary
package_number_0066,package_number,executive_summary.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_7/horizon_pit_evidence.json,9449f0564efa738adf9ca51beebc83b983747a2b905f77c0939584b838b10ad8,"[""facts"", ""primary_alpha"", ""value"", ""@percent""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,VERIFIED_SAVED_FIELD,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5"", ""artifacts/rp4_v4_a1/specification.json"": ""0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,5,duplicate_spanish_summary
package_number_0067,package_number,executive_summary.md,,132,docs/rp4/decision_132_v3_empty_windows.md,857cc8290058b0e61b100f9cfa50b42befea5f275f38619d6fa8bd0ebcb79189,[],text_number:0,Historical Spanish summary rendering; English text retained without duplication.,document_identity,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,132,duplicate_spanish_summary
package_number_0068,package_number,executive_summary.md,,2026-08-01,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""calendar_split""]",literal,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2026-08-01,duplicate_spanish_summary
package_number_0069,package_number,executive_summary.md,,2026-09-07,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""asof_date""]",literal,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2026-09-07,duplicate_spanish_summary
package_number_0070,package_number,executive_summary.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:1,Historical Spanish summary rendering; English text retained without duplication.,registered_decision_text,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,30,duplicate_spanish_summary
package_number_0071,package_number,executive_summary.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:2,Historical Spanish summary rendering; English text retained without duplication.,registered_decision_text,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,30,duplicate_spanish_summary
package_number_0072,package_number,executive_summary.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:3,Historical Spanish summary rendering; English text retained without duplication.,registered_decision_text,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,15,duplicate_spanish_summary
package_number_0073,package_number,executive_summary.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:4,Historical Spanish summary rendering; English text retained without duplication.,registered_decision_text,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,5,duplicate_spanish_summary
package_number_0074,package_number,executive_summary.md,,2026-07-20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""window_start""]",literal,Historical Spanish summary rendering; English text retained without duplication.,owner_attested_not_independently_verified,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2026-07-20,duplicate_spanish_summary
package_number_0075,package_number,executive_summary.md,,2026-08-28,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""window_end""]",literal,Historical Spanish summary rendering; English text retained without duplication.,owner_attested_not_independently_verified,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2026-08-28,duplicate_spanish_summary
package_number_0076,package_number,executive_summary.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_count""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,20,duplicate_spanish_summary
package_number_0077,package_number,executive_summary.md,,25,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""final_count""]",.0f|es,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,25,duplicate_spanish_summary
package_number_0078,package_number,executive_summary.md,,120,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_7/horizon_pit_evidence.json,9449f0564efa738adf9ca51beebc83b983747a2b905f77c0939584b838b10ad8,"[""facts"", ""source_visibility_delay_seconds"", ""value""]",literal,Historical Spanish summary rendering; English text retained without duplication.,VERIFIED_SAVED_FIELD,"{""artifacts/rp4_v4_a1/specification.json"": ""0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,120,duplicate_spanish_summary
package_number_0079,package_number,executive_summary.md,,2025-01-25,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""accepted_tape_gap"", ""start""]",literal,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2025-01-25,duplicate_spanish_summary
package_number_0080,package_number,executive_summary.md,,2025-02-24,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""accepted_tape_gap"", ""end""]",literal,Historical Spanish summary rendering; English text retained without duplication.,typed_saved_evidence,"{""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_5/holm_evidence.json"": ""c8d14169f8231e4015671f18da90432d648a8e012a68f7a74d5b832a5134ca22""}",tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,2025-02-24,duplicate_spanish_summary
